nodeID,nodetype,lat,lon
2557487429,deli,40.6236839,-74.004123
2557684092,convenience,40.6254746,-73.997344
2557695543,convenience,40.6040577,-73.9720339
2557774797,supermarket,40.6146336,-73.9808786
2557781569,restaurant,40.6180844,-73.9840284
2557818995,bakery,40.6169996,-73.9703624
2557866141,convenience,40.6310855,-73.9760657
2557907344,convenience,40.621428,-73.9880658
2557907366,restaurant,40.6203521,-73.9887223
2557928686,supermarket,40.6300804,-73.9867165
2557928696,supermarket,40.6289585,-73.9878833
2560788818,deli,40.6996753,-73.9920839
2561215460,convenience,40.6291364,-74.0111598
2561221069,restaurant,40.6282179,-74.0065734
2561344025,cafe,40.6351048,-73.992456
2561365160,deli,40.6303625,-74.0043474
2561474392,restaurant,40.637576,-74.0071142
2561485126,convenience,40.6360833,-74.0087332
2561485129,pharmacy,40.6359107,-74.0089155
2561485136,place of worship,40.6357055,-74.0091295
2561485139,restaurant,40.6332662,-74.0055826
2561485165,cafe,40.6341283,-74.0105726
2561492405,place of worship,40.6403925,-74.0042566
2561498214,bakery,40.6443123,-74.0001788
2561498224,supermarket,40.6439253,-74.0005792
2561498228,supermarket,40.6437567,-74.0007538
2561506922,restaurant,40.6444746,-74.0000088
2561534356,deli,40.6450294,-73.9998509
2561534383,supermarket,40.6440886,-74.0008275
2561552343,restaurant,40.645757,-74.0127007
2561561549,restaurant,40.6396384,-74.0090442
2561577728,convenience,40.6445836,-74.0142241
2561577788,convenience,40.6436426,-74.0152216
2561577792,cafe,40.6423115,-74.0130189
2561579684,clothes,40.6421714,-74.0135796
2561603857,convenience,40.6418124,-74.0135352
2561603861,deli,40.6420383,-74.0137182
2561615106,cafe,40.6377476,-74.0074241
2561615116,pharmacy,40.6371871,-74.0080067
2561615136,pharmacy,40.6400776,-74.0153448
2561615157,restaurant,40.6374086,-74.0079335
2561631122,restaurant,40.6362311,-74.0125811
2561631135,clothes,40.6384065,-74.0170766
2561631144,convenience,40.6383428,-74.0171429
2561631178,restaurant,40.6373422,-74.0108511
2561631196,restaurant,40.6353919,-74.0107533
2561631202,pharmacy,40.6352775,-74.0105632
2561646383,restaurant,40.6321028,-74.0128807
2561655226,bakery,40.6408915,-74.0144934
2561655238,convenience,40.6417752,-74.0171314
2561655239,restaurant,40.6414054,-74.0175318
2561655240,convenience,40.6402291,-74.0155995
2561655242,convenience,40.6400508,-74.0157702
2561655243,convenience,40.64084,-74.0181177
2561655244,clothes,40.6396614,-74.0161758
2561662288,cafe,40.6387505,-74.016308
2561662339,pharmacy,40.6390741,-74.0168078
2561662343,convenience,40.6402429,-74.0187455
2561668319,convenience,40.637792,-74.0177104
2561669127,convenience,40.6382185,-74.020588
2561679184,convenience,40.6391232,-74.0205231
2561679194,pharmacy,40.6387955,-74.0208661
2561684900,place of worship,40.6411478,-74.0218044
2561691572,convenience,40.6420169,-74.0175172
2561691574,bakery,40.6416247,-74.0179177
2561694349,clothes,40.6442618,-74.0151981
2561694357,convenience,40.6433017,-74.016178
2561694366,convenience,40.6430925,-74.0164101
2561694370,convenience,40.6427477,-74.01676
2561698454,convenience,40.6468357,-74.0118976
2561698457,clothes,40.6456601,-74.0099565
2561703561,convenience,40.6470534,-74.0122757
2561703564,pharmacy,40.6464976,-74.0128554
2561707861,pharmacy,40.6466183,-74.0192521
2561707916,convenience,40.6451367,-74.0176838
2561707917,restaurant,40.6449652,-74.0178587
2561707922,convenience,40.644405,-74.0184453
2561747018,supermarket,40.6524861,-74.0100621
2561747019,restaurant,40.6522311,-74.0102897
2561747024,convenience,40.6513069,-74.0112759
2561747031,place of worship,40.6499954,-74.0126274
2561747035,butcher,40.6494397,-74.013207
2561756559,childcare,40.6507468,-74.0109212
2561756593,pharmacy,40.6494757,-74.0097704
2561767489,restaurant,40.6471771,-74.0079515
2561792448,place of worship,40.6481352,-74.0105553
2561792451,cafe,40.6490646,-74.0095749
2561792453,bank,40.6478954,-74.0076321
2561792460,convenience,40.6473512,-74.0081959
2561792728,restaurant,40.6473588,-74.0077667
2561880130,convenience,40.6495746,-74.0058853
2561880132,convenience,40.6501894,-74.008407
2561880137,pharmacy,40.6484591,-74.0070606
2561880139,clothes,40.6481006,-74.0069992
2561880143,convenience,40.649235,-74.0093832
2561880151,convenience,40.6491772,-74.0062855
2561887277,restaurant,40.652833,-74.0062564
2561887455,convenience,40.6544037,-74.0043303
2561887470,bus,40.6545836,-74.0047639
2561887725,restaurant,40.6500425,-74.0091831
2561887744,cafe,40.6557373,-74.0032437
2561887757,convenience,40.6554687,-74.0035379
2561887793,convenience,40.6552,-74.0038051
2561887820,restaurant,40.6548988,-74.0041176
2561887844,cafe,40.6554369,-74.0060548
2561887852,restaurant,40.6545566,-74.0044827
2561889650,school,40.6520106,-74.007207
2561900270,restaurant,40.6556786,-74.0069017
2561900330,cafe,40.6593583,-74.0046304
2561910087,convenience,40.652049,-74.0064734
2561910088,pharmacy,40.6520913,-74.0064292
2561910089,convenience,40.6507038,-74.0047176
2561910098,restaurant,40.6501478,-74.0053082
2561910108,convenience,40.6529736,-74.0026819
2561910111,convenience,40.6541138,-74.0043293
2561910113,convenience,40.6537232,-74.004733
2561913084,convenience,40.6505346,-74.0044377
2561913089,convenience,40.6501501,-74.0048436
2561922125,restaurant,40.6463292,-73.9984997
2561956456,restaurant,40.6378379,-73.9782802
2561959533,convenience,40.6424122,-73.9799529
2561966408,clothes,40.6426645,-73.9806493
2561966442,convenience,40.6453486,-73.985374
2561966507,pharmacy,40.6424577,-73.9806106
2561979772,convenience,40.6452554,-73.9796977
2561979808,convenience,40.6438322,-73.9773428
2561979812,deli,40.6439662,-73.9770095
2561979828,convenience,40.6449744,-73.9796524
2561983212,restaurant,40.6439254,-73.9764227
2561983218,convenience,40.6443249,-73.9761468
2561983219,restaurant,40.6441191,-73.9760122
2561983221,restaurant,40.6441305,-73.9759828
2561983225,pharmacy,40.6441506,-73.9758896
2561983227,cafe,40.6441763,-73.975829
2561983229,clothes,40.6445972,-73.9755932
2561990010,clothes,40.6485684,-73.9773029
2561990021,restaurant,40.6487023,-73.9773066
2561995554,cafe,40.6490827,-73.977662
2561995595,convenience,40.6504485,-73.9779474
2562001515,restaurant,40.6529198,-73.9759073
2562001526,restaurant,40.6528643,-73.9763275
2562001534,restaurant,40.6516328,-73.9756623
2562006774,cafe,40.6544957,-73.97926
2562015473,convenience,40.6542966,-74.0009896
2562015508,bus,40.6560236,-73.9990847
2562015531,bus,40.6543711,-74.0007918
2562015534,bus,40.6543654,-74.0005666
2562015538,cafe,40.6532052,-74.0028079
2562015541,place of worship,40.6533436,-74.0025707
2562015555,convenience,40.6568649,-74.0014649
2562015556,convenience,40.6568279,-74.001503
2562015557,restaurant,40.6567765,-74.0015562
2562028351,restaurant,40.6512616,-74.0037145
2562039167,restaurant,40.6601163,-73.9841532
2562039170,convenience,40.659617,-73.9842641
2562039175,convenience,40.6587771,-73.9819448
2562039176,restaurant,40.6584293,-73.9823074
2562039195,bus,40.6616697,-73.9860633
2562056229,convenience,40.6590979,-73.9779398
2562056356,convenience,40.6569343,-73.9798508
2562069564,pharmacy,40.6605819,-73.9800321
2562069595,convenience,40.660499,-73.9801019
2562081235,childcare,40.6611105,-73.9833263
2562081242,convenience,40.6603329,-73.9839572
2562081284,bus,40.6634844,-73.9843058
2562081287,bus,40.6616805,-73.9858143
2562081325,childcare,40.6619187,-73.9855318
2562081329,restaurant,40.6615086,-73.9858733
2562111511,childcare,40.6625726,-73.9853842
2562115240,convenience,40.663802,-73.9876734
2562116088,restaurant,40.7338759,-73.993044
2562118647,restaurant,40.6631297,-73.9845191
2562123833,convenience,40.6649164,-73.9930877
2562126671,restaurant,40.6663224,-73.9923591
2562129135,convenience,40.6679581,-73.991005
2562129140,place of worship,40.6684762,-73.9933249
2562131733,restaurant,40.6706983,-73.9914759
2562136780,cafe,40.6637848,-73.9806686
2562136789,cafe,40.6614338,-73.9799655
2562140908,cafe,40.6645751,-73.9799855
2562140910,restaurant,40.663955,-73.9805265
2562277737,restaurant,40.6907472,-73.9955872
2562374764,furniture,40.7354971,-73.9894291
2562374829,theater,40.7349099,-73.9882699
2562374840,chemist,40.736903,-73.9884712
2562374842,restaurant,40.7375364,-73.9880227
2562374847,furniture,40.7383539,-73.9874245
2562374849,cafe,40.7385396,-73.987301
2562374880,cafe,40.7368994,-73.986826
2562375435,post office,40.7342743,-73.9891113
2562438629,supermarket,40.8123399,-73.9417629
2562438630,pharmacy,40.8080704,-73.945659
2562438631,bank,40.8241121,-73.9444308
2562438633,bank,40.8092477,-73.9485008
2562438634,restaurant,40.8086893,-73.9451659
2562438637,restaurant,40.8070737,-73.9456305
2562438646,cafe,40.8078217,-73.9450772
2562438703,atm,40.8241317,-73.9444319
2562442598,restaurant,40.7213965,-74.0043967
2562442602,convenience,40.7218468,-74.0050121
2562442622,convenience,40.7212698,-74.004917
2562444051,restaurant,40.7244662,-74.0056631
2562445114,convenience,40.7258739,-74.0092515
2562449426,convenience,40.7286906,-74.0051001
2562449467,convenience,40.7291973,-74.0050245
2562449499,cafe,40.7292441,-74.0037022
2562449527,restaurant,40.7292006,-74.0038916
2562449550,restaurant,40.7293143,-74.0039637
2562450556,restaurant,40.7277301,-74.0028571
2562454103,restaurant,40.7306001,-74.0025218
2562454109,restaurant,40.7310966,-74.0027945
2562460591,cafe,40.7311268,-74.0046067
2562463926,restaurant,40.7331485,-74.0053648
2562463952,restaurant,40.7330983,-74.003691
2562787070,bank,40.5959618,-73.9612162
2562793164,restaurant,40.5987374,-73.9614238
2562793198,convenience,40.5978789,-73.9639482
2562836826,convenience,40.5945036,-73.9576175
2562840677,post office,40.5983201,-73.9599639
2562840705,convenience,40.5984887,-73.9583772
2562866490,restaurant,40.5949524,-73.9545953
2562894751,post office,40.5995948,-73.9483534
2562894781,deli,40.6000117,-73.946827
2562932451,cafe,40.5994599,-73.9518595
2562932530,restaurant,40.5989642,-73.9526964
2562938486,bank,40.5990398,-73.9556793
2562945498,butcher,40.5991833,-73.9543593
2562969387,pharmacy,40.6100433,-73.9577047
2562969391,restaurant,40.6099739,-73.9576925
2562969404,supermarket,40.610007,-73.9548273
2562969415,butcher,40.6085778,-73.9571489
2562969471,restaurant,40.6103381,-73.9548828
2562982439,convenience,40.5963577,-73.9412812
2562982440,place of worship,40.5963108,-73.9412722
2562982442,convenience,40.5962483,-73.9412601
2562982444,deli,40.5962053,-73.9412518
2562982445,butcher,40.5961657,-73.9412441
2562982447,chemist,40.5960296,-73.9412178
2562996661,post office,40.5937304,-73.9401506
2562996666,convenience,40.5937764,-73.9397401
2562996672,deli,40.5938631,-73.938841
2562996676,butcher,40.5932283,-73.940295
2562996678,furniture,40.593438,-73.9407351
2563014023,pharmacy,40.6000342,-73.9442947
2563014062,restaurant,40.6000181,-73.9444397
2563014066,cafe,40.6000521,-73.9441332
2563014102,supermarket,40.6001028,-73.9431195
2563025313,restaurant,40.6006279,-73.9412385
2563051687,pharmacy,40.6005229,-73.9343203
2563051690,cafe,40.6001401,-73.9337877
2563051691,restaurant,40.6001165,-73.93377
2563144601,restaurant,40.6104958,-73.9544319
2563152868,clothes,40.6181155,-73.9579433
2563228502,convenience,40.6131064,-73.9589902
2563416334,convenience,40.6273453,-73.9660369
2563416341,restaurant,40.6291965,-73.9662237
2563422095,convenience,40.6299523,-73.9612017
2563436655,cafe,40.634329,-73.9661043
2563479418,restaurant,40.6382316,-73.953616
2563488947,convenience,40.6396553,-73.9550099
2563488956,convenience,40.6389663,-73.9543389
2563488962,cafe,40.6385476,-73.9541164
2563501160,furniture,40.6415952,-73.9569568
2563512927,clothes,40.6462183,-73.9582701
2563607404,restaurant,40.699624,-73.9921094
2563789654,restaurant,40.6292382,-73.9441332
2563829600,chemist,40.6154392,-73.9444879
2563930242,restaurant,40.7185032,-74.0048891
2563930317,theater,40.7180547,-74.0028387
2563930327,cafe,40.7184787,-74.0024786
2563985396,restaurant,40.7176912,-73.9954117
2563985397,restaurant,40.7176273,-73.995453
2563985399,restaurant,40.7174105,-73.99854
2563985401,hotel,40.7179221,-73.9952665
2563985408,restaurant,40.7179541,-73.9981923
2563985409,restaurant,40.7180735,-73.9981277
2563985414,pharmacy,40.717464,-73.9956939
2563985418,supermarket,40.71761,-73.996022
2563985420,supermarket,40.7171212,-73.9967759
2563985426,pharmacy,40.7172445,-73.9966977
2563985431,pharmacy,40.7167981,-73.9972219
2563985435,bank,40.7169274,-73.9975575
2563985463,pharmacy,40.7180046,-73.9959497
2563985464,bank,40.7172373,-73.9956842
2563986149,bank,40.7180433,-73.9996992
2563986220,restaurant,40.7188128,-73.9995074
2563986243,pharmacy,40.7185822,-73.999685
2563988674,police,40.7172406,-74.0007776
2563988675,pharmacy,40.7173578,-74.0006858
2563988677,clothes,40.7178109,-74.0003105
2563988682,convenience,40.7179864,-74.0002146
2563990280,childcare,40.7173762,-73.9999299
2563990312,cafe,40.7157707,-73.9991388
2563990327,restaurant,40.7167115,-73.9997085
2563990338,convenience,40.7160763,-73.9995027
2564574532,convenience,40.6147904,-73.9276842
2564588997,cafe,40.6909692,-73.9048144
2564713140,bakery,40.6451194,-73.9021056
2564887285,supermarket,40.6368902,-73.8922404
2564900970,convenience,40.6419954,-73.8985554
2564934011,restaurant,40.6852542,-73.920741
2564934043,restaurant,40.6857958,-73.9207386
2564964808,convenience,40.6874333,-73.9066692
2565029491,restaurant,40.6993818,-73.9239056
2565131160,restaurant,40.6827469,-73.9536232
2565131177,convenience,40.684108,-73.9504846
2565136567,convenience,40.6809057,-73.9539218
2565136703,convenience,40.6831163,-73.959033
2565140913,restaurant,40.6820512,-73.9594715
2565140917,childcare,40.6815863,-73.9572059
2565140921,pharmacy,40.6809572,-73.954197
2565140925,supermarket,40.6808323,-73.9536169
2565391670,restaurant,40.6775421,-73.9795355
2565391676,convenience,40.6770946,-73.9798413
2565391706,cafe,40.6756234,-73.978045
2565413419,supermarket,40.6313073,-74.0137069
2565438951,restaurant,40.6169074,-73.9097971
2565438957,supermarket,40.6171412,-73.9095456
2565698836,restaurant,40.7193052,-74.0100953
2565702295,restaurant,40.7201805,-74.009907
2565702300,convenience,40.7215689,-74.0054953
2565708091,cafe,40.7210007,-74.0044453
2565708098,restaurant,40.719282,-74.0059677
2565708108,restaurant,40.7198226,-74.0084234
2565708227,restaurant,40.7207599,-74.0048947
2565708228,convenience,40.7209234,-74.0043457
2565861094,restaurant,40.729234,-73.9780195
2566301606,convenience,40.6430991,-73.9485767
2566334458,place of worship,40.6438533,-73.9576795
2566373433,restaurant,40.6434555,-73.9489429
2566402800,pharmacy,40.6527301,-73.9524713
2566404897,school,40.6525868,-73.9540381
2566580825,convenience,40.6587884,-73.9506215
2566580841,restaurant,40.657938,-73.9504885
2566580853,convenience,40.6571763,-73.9504089
2566580905,place of worship,40.6589661,-73.9531489
2566580919,place of worship,40.6590216,-73.9531531
2566603539,place of worship,40.6573381,-73.9599967
2566613931,restaurant,40.659499,-73.9506972
2566614029,convenience,40.6593445,-73.9531873
2566614040,convenience,40.660192,-73.9478284
2566614084,childcare,40.6598441,-73.9477908
2566614100,convenience,40.6596701,-73.947772
2566631692,convenience,40.6609107,-73.9508486
2566631731,restaurant,40.6620179,-73.9534911
2566631736,deli,40.6615888,-73.9534548
2566631739,place of worship,40.661507,-73.953791
2566631742,restaurant,40.661271,-73.953386
2566640791,restaurant,40.6611917,-73.9605569
2566640793,convenience,40.661072,-73.9605444
2566649142,convenience,40.6626977,-73.9539345
2566658421,convenience,40.6607107,-73.9625054
2566658433,pharmacy,40.6607298,-73.9610082
2566664957,convenience,40.6548583,-73.9615097
2566664961,convenience,40.6548758,-73.9614656
2566665104,restaurant,40.6539224,-73.9597035
2566667094,bus,40.6542023,-73.9615887
2566670854,deli,40.650396,-73.9601455
2566670869,convenience,40.6502942,-73.9602033
2566670897,convenience,40.6504308,-73.959152
2566670899,clothes,40.65044,-73.9590714
2566670901,convenience,40.6526955,-73.9596945
2566670913,clothes,40.6507263,-73.9589712
2566670916,clothes,40.6506353,-73.9589459
2566670918,clothes,40.6505806,-73.9589379
2566671680,convenience,40.6531238,-73.9591885
2566801640,convenience,40.6584983,-73.9154699
2566816674,restaurant,40.6624023,-73.9084715
2566816679,supermarket,40.6624487,-73.9081654
2566916977,school,40.6603169,-73.8903145
2566935941,convenience,40.6797167,-73.8938484
2566935964,convenience,40.6804024,-73.8924216
2566968413,convenience,40.6630186,-73.9424203
2566979940,convenience,40.668663,-73.9365503
2566979947,pharmacy,40.6687243,-73.936829
2566979960,clothes,40.6683503,-73.9365906
2567046077,restaurant,40.6646551,-73.9536244
2567052636,convenience,40.6683283,-73.9532666
2567052675,convenience,40.6682009,-73.9508083
2567052679,convenience,40.6673185,-73.9508958
2567062166,restaurant,40.6686344,-73.9532387
2567062216,place of worship,40.668322,-73.9531668
2567075040,chemist,40.6663582,-73.9564453
2567075059,convenience,40.6663261,-73.9537693
2567078872,convenience,40.6685768,-73.9536281
2567084176,school,40.6646489,-73.9596161
2567092046,convenience,40.6673599,-73.9564451
2567092054,convenience,40.668105,-73.9587372
2567093833,convenience,40.6702019,-73.9582986
2567093836,chemist,40.6700457,-73.9583548
2567093845,cafe,40.6699471,-73.9580715
2567093849,convenience,40.6692161,-73.9583269
2567093851,convenience,40.6689972,-73.9584068
2567111741,convenience,40.6717445,-73.9140036
2567116410,convenience,40.6665284,-73.9613968
2567121614,school,40.6626644,-73.9610762
2567136335,convenience,40.6744735,-73.9084566
2567527037,pharmacy,40.7264561,-73.9767006
2567528714,restaurant,40.7266906,-73.9798946
2567528724,convenience,40.7238463,-73.9761658
2567534009,convenience,40.723652,-73.9793543
2567534688,restaurant,40.7216783,-73.9802976
2567534696,pharmacy,40.7212527,-73.9780012
2567534704,convenience,40.7223229,-73.9799609
2567534730,pharmacy,40.7220472,-73.9774605
2567547039,restaurant,40.7204577,-73.9870469
2567547060,restaurant,40.720194,-73.9884455
2567548346,cafe,40.7165943,-73.9908966
2567551886,restaurant,40.7154802,-73.9977581
2567551897,pharmacy,40.7148005,-73.9972296
2567551905,pharmacy,40.7154451,-73.9975207
2567551910,cafe,40.7157788,-73.9965978
2567551912,bank,40.7152018,-73.9969659
2567551928,pharmacy,40.7156098,-73.99742
2567553147,restaurant,40.7184544,-73.9916942
2567553151,convenience,40.7186283,-73.9916077
2567553159,deli,40.7184451,-73.9915928
2567553160,butcher,40.7178018,-73.9922941
2567558455,public transport,40.7156623,-73.9940231
2567558464,convenience,40.7167748,-73.9935164
2567558489,convenience,40.7166629,-73.9928552
2567558503,restaurant,40.7143686,-73.9938106
2567561026,clothes,40.7156846,-73.9907209
2567561127,restaurant,40.7149394,-73.9916253
2567561365,cafe,40.7157755,-73.9907804
2567561386,clothes,40.7157235,-73.9907007
2567563414,fire,40.7165272,-73.9836131
2567566950,theater,40.7152783,-73.9838931
2567566955,furniture,40.7146288,-73.9818172
2567573171,restaurant,40.7328539,-74.0084687
2567901642,supermarket,40.6921226,-73.9307535
2567902023,cafe,40.6716506,-73.9529601
2567902073,cafe,40.6713876,-73.9502108
2567902087,convenience,40.6706447,-73.9505714
2567902148,pharmacy,40.6703387,-73.9506025
2567911521,restaurant,40.6894981,-73.9361814
2567918175,convenience,40.6719055,-73.9529201
2567921085,convenience,40.6896496,-73.9392294
2567921090,convenience,40.6883894,-73.9392661
2567921098,convenience,40.6880865,-73.9418146
2567923785,convenience,40.6705922,-73.9502806
2567927692,restaurant,40.6833902,-73.9500177
2567927701,convenience,40.6841412,-73.9501769
2567927710,convenience,40.6846297,-73.9502778
2567930931,clothes,40.6741273,-73.9499577
2567931007,convenience,40.6736309,-73.9500041
2567931018,convenience,40.6731502,-73.9500459
2567931029,cafe,40.6730557,-73.9500548
2567931043,cafe,40.6728401,-73.950072
2567931050,clothes,40.6728133,-73.9500745
2567931071,pharmacy,40.6726391,-73.950091
2567933410,chemist,40.6853678,-73.9504235
2567933428,place of worship,40.6862418,-73.9493238
2567934956,convenience,40.6744251,-73.9499217
2567935912,convenience,40.6855992,-73.9445057
2567935915,place of worship,40.6858676,-73.9445586
2567935927,place of worship,40.6869852,-73.9448752
2567935928,convenience,40.6867643,-73.944742
2567935938,place of worship,40.6864943,-73.9471851
2567940081,place of worship,40.6882145,-73.9450359
2567940113,convenience,40.6881751,-73.9476078
2567942670,convenience,40.6875588,-73.9508553
2567946917,convenience,40.6911546,-73.9456309
2567946940,convenience,40.689703,-73.9512951
2567957984,convenience,40.6921662,-73.9370441
2567958010,convenience,40.6914147,-73.9368964
2567964221,convenience,40.6929265,-73.9368644
2567972910,restaurant,40.6734983,-73.953866
2567972939,clothes,40.6737092,-73.9533736
2567978486,convenience,40.6965408,-73.9379051
2567980108,convenience,40.694747,-73.9405285
2567980127,convenience,40.6954862,-73.9406802
2567981716,place of worship,40.6935999,-73.9460979
2567981734,restaurant,40.6941473,-73.9458564
2567983422,convenience,40.677745,-73.9494305
2567983439,supermarket,40.6782296,-73.9495608
2567986496,place of worship,40.6926266,-73.9459065
2567986503,supermarket,40.6929079,-73.9485703
2567986506,convenience,40.6925772,-73.9485038
2567989961,place of worship,40.6937757,-73.9514252
2567989968,convenience,40.6952414,-73.9493306
2567991694,convenience,40.6950939,-73.946113
2568011144,convenience,40.6721899,-73.9417954
2568036779,school,40.6773619,-73.9421022
2568036784,convenience,40.6773316,-73.9415942
2568044271,childcare,40.7011272,-73.9395245
2568049509,restaurant,40.6757492,-73.9414479
2568049510,convenience,40.6755126,-73.9414789
2568049550,restaurant,40.675202,-73.9414965
2568049561,restaurant,40.6747336,-73.9390517
2568049600,convenience,40.6751539,-73.9414999
2568066216,restaurant,40.6869941,-73.9548035
2568066248,convenience,40.6870997,-73.9548275
2568066293,convenience,40.6867412,-73.9569359
2568066303,convenience,40.6873075,-73.9595283
2568067824,convenience,40.6875956,-73.9571131
2568077564,childcare,40.6830815,-73.9606374
2568087454,bank,40.6822983,-73.9604727
2568087522,cafe,40.682228,-73.9602911
2568092597,convenience,40.6831399,-73.964628
2568110406,restaurant,40.6849134,-73.9629368
2568117452,clothes,40.6876281,-73.9549292
2568119892,convenience,40.6893447,-73.9549235
2568119907,cafe,40.6881718,-73.9572415
2568119916,convenience,40.688318,-73.9572708
2568119923,clothes,40.6888654,-73.9551955
2568119935,cafe,40.6894576,-73.9515389
2568119944,convenience,40.689232,-73.9514887
2568120017,cafe,40.6875468,-73.9595811
2568133724,cafe,40.6883962,-73.962964
2568133728,convenience,40.688465,-73.9626584
2568133754,cafe,40.6879326,-73.962875
2568134897,school,40.6882566,-73.9600353
2568142090,place of worship,40.6907665,-73.9555634
2568144057,place of worship,40.6717737,-73.9334776
2568159094,furniture,40.6908216,-73.9571362
2568159136,convenience,40.6909963,-73.9555992
2568163543,convenience,40.6948657,-73.9526277
2568165644,clothes,40.6946898,-73.9540588
2568175977,butcher,40.6944377,-73.9563565
2568179560,cafe,40.694106,-73.9591645
2568194115,place of worship,40.6913673,-73.9637634
2568194150,bank,40.6932822,-73.965652
2568194153,convenience,40.6936435,-73.9652572
2568194161,supermarket,40.6933504,-73.9650715
2568197213,cafe,40.6720107,-73.9306681
2568198127,convenience,40.694021,-73.9620791
2568198164,restaurant,40.6939405,-73.9628963
2568198165,convenience,40.6939291,-73.9629995
2568198166,place of worship,40.693965,-73.962677
2568198167,cafe,40.6940318,-73.9619327
2568198178,convenience,40.6946725,-73.9563733
2568207235,restaurant,40.6935877,-73.9657342
2568207248,restaurant,40.6936537,-73.9651702
2568219107,restaurant,40.6933333,-73.9680114
2568239795,cafe,40.6908923,-73.9596257
2568239814,bus,40.6906593,-73.9602775
2568240165,restaurant,40.6908535,-73.959618
2568241594,convenience,40.6719566,-73.9254069
2568241602,pharmacy,40.6720056,-73.9221473
2568243071,bus,40.6903783,-73.9606488
2568243086,convenience,40.6896267,-73.9655351
2568243096,restaurant,40.6896466,-73.9653342
2568252726,restaurant,40.6893431,-73.9688785
2568257521,convenience,40.6720098,-73.9142857
2568257579,place of worship,40.6714716,-73.9164288
2568257602,convenience,40.6714774,-73.9168133
2568260649,restaurant,40.6837716,-73.9676771
2568270469,restaurant,40.6859799,-73.9732185
2568270481,supermarket,40.6893781,-73.9698157
2568275819,pharmacy,40.6933428,-73.9720698
2568275820,convenience,40.6933215,-73.971744
2568275821,cafe,40.6930882,-73.9720057
2568275828,place of worship,40.6930569,-73.9710254
2568281710,restaurant,40.6974174,-73.9675325
2568285200,convenience,40.6975193,-73.969386
2568294796,convenience,40.6934079,-73.9738869
2568294807,pharmacy,40.6934,-73.9736695
2568294819,supermarket,40.6933935,-73.9734901
2568310631,convenience,40.6934934,-73.9761273
2568310632,convenience,40.6934901,-73.9760335
2568316720,restaurant,40.6944608,-73.9831431
2568320814,police,40.6955512,-73.983071
2568322217,convenience,40.696875,-73.9829758
2568323937,restaurant,40.6772693,-73.9082233
2568345283,convenience,40.6922299,-73.9844766
2568353082,restaurant,40.6799255,-73.9387255
2568353096,convenience,40.6798629,-73.9375997
2568353155,place of worship,40.6801821,-73.9376272
2568353172,bakery,40.680361,-73.9402653
2568406396,convenience,40.696382,-73.9874145
2568406410,cafe,40.6964132,-73.9883888
2568494518,convenience,40.7015395,-73.9844947
2568494522,supermarket,40.7015331,-73.9843229
2568518924,restaurant,40.7023397,-73.9874667
2568518940,clothes,40.7025425,-73.9871611
2568518941,cafe,40.7037349,-73.9879047
2568519070,cafe,40.7028271,-73.9812328
2568539452,restaurant,40.7024461,-73.9894328
2568554097,restaurant,40.7026053,-73.9891503
2568554170,pharmacy,40.7031662,-73.9915916
2568554173,restaurant,40.7031571,-73.9913143
2568567180,cafe,40.6955549,-73.9294705
2568576344,convenience,40.6978515,-73.9365501
2568576375,place of worship,40.6984388,-73.9348456
2568576395,convenience,40.6985172,-73.9347441
2568576411,cafe,40.6973827,-73.9350298
2568576412,convenience,40.6971414,-73.9352759
2568591477,cafe,40.6786224,-73.911041
2568591506,convenience,40.6784082,-73.9110189
2568634807,convenience,40.7016759,-73.9193046
2568634932,restaurant,40.7015154,-73.9194729
2568643693,restaurant,40.7017044,-73.9228095
2568666312,convenience,40.7014933,-73.9268769
2568666353,furniture,40.7030076,-73.9259792
2568669182,restaurant,40.7023518,-73.9283746
2568677473,cafe,40.7050225,-73.924656
2568678367,convenience,40.6650694,-73.9832954
2568678370,supermarket,40.6647531,-73.9835553
2568681567,cafe,40.702775,-73.9170325
2568698362,restaurant,40.6633264,-73.9814448
2568698380,cafe,40.6663245,-73.9818623
2568698393,convenience,40.6637229,-73.984028
2568710180,cafe,40.6657195,-73.982369
2568710218,convenience,40.6645302,-73.980441
2568724669,supermarket,40.6658654,-73.9826395
2568724673,furniture,40.6656711,-73.9828014
2568724676,cafe,40.6678131,-73.9839027
2568724706,restaurant,40.6652547,-73.9831438
2568724754,restaurant,40.6668505,-73.9847174
2568727358,bakery,40.6974209,-73.9071007
2568727396,convenience,40.6968896,-73.9061556
2568752274,restaurant,40.66795,-73.9804983
2568752288,convenience,40.6676017,-73.9808041
2568752298,cafe,40.6676702,-73.9811411
2568752299,bank,40.6674732,-73.9812919
2568752330,childcare,40.6665635,-73.9787173
2568783163,restaurant,40.6699174,-73.9788574
2568784668,cafe,40.7003347,-73.9052907
2568817560,pharmacy,40.7054709,-73.9178636
2568817588,deli,40.7051702,-73.9173609
2568823078,cafe,40.706715,-73.9205244
2568824898,convenience,40.7063241,-73.9193594
2568824899,clothes,40.7062678,-73.9192648
2568825600,cafe,40.6755418,-73.9743863
2568829259,convenience,40.7118138,-73.9176912
2568848943,restaurant,40.6785586,-73.973699
2568848945,convenience,40.6781112,-73.9759887
2568848954,pharmacy,40.6775438,-73.9731058
2568849012,pharmacy,40.6780547,-73.9734757
